alert_id,customer_id,trigger_rule,alert_date,analyst_decision,investigation_time_minutes
ALT_09965,CUST_0626,threshold,2024-03-18,cleared,44
ALT_09966,CUST_0626,dormant_activation,2024-03-18,SAR_filed,37
ALT_09967,CUST_0626,structuring,2024-03-15,cleared,43
ALT_09968,CUST_0626,threshold,2024-04-17,cleared,28
ALT_09969,CUST_0626,geographic_risk,2024-04-23,SAR_filed,40
ALT_09970,CUST_0626,rapid_movement,2024-04-21,SAR_filed,40
ALT_09971,CUST_0626,structuring,2024-04-21,SAR_filed,33
ALT_09972,CUST_0626,threshold,2024-05-20,cleared,41
ALT_09973,CUST_0626,geographic_risk,2024-05-16,cleared,18
ALT_09974,CUST_0626,structuring,2024-05-16,cleared,18
ALT_09975,CUST_0626,rapid_movement,2024-05-25,cleared,26
ALT_09976,CUST_0626,large_cash,2024-05-23,cleared,23
ALT_09977,CUST_0626,threshold,2024-06-21,cleared,16
ALT_09978,CUST_0626,threshold,2024-07-17,cleared,30
ALT_09979,CUST_0626,geographic_risk,2024-07-22,cleared,38
ALT_09980,CUST_0626,structuring,2024-07-15,escalated,15
ALT_09981,CUST_0626,threshold,2024-08-17,cleared,30
ALT_09982,CUST_0626,rapid_movement,2024-08-17,cleared,25
ALT_09983,CUST_0626,geographic_risk,2024-08-26,escalated,44
ALT_09984,CUST_0626,large_cash,2024-08-16,cleared,43
ALT_09985,CUST_0626,threshold,2024-09-16,SAR_filed,16
ALT_09986,CUST_0626,geographic_risk,2024-09-23,escalated,26
ALT_09987,CUST_0626,threshold,2024-10-17,cleared,34
ALT_09988,CUST_0626,rapid_movement,2024-10-22,escalated,20
ALT_09989,CUST_0626,geographic_risk,2024-10-17,escalated,17
ALT_09990,CUST_0626,dormant_activation,2024-10-18,cleared,38
ALT_09991,CUST_0626,threshold,2024-11-18,cleared,42
ALT_09992,CUST_0626,geographic_risk,2024-11-23,SAR_filed,16
ALT_09993,CUST_0626,rapid_movement,2024-11-25,escalated,24
ALT_09994,CUST_0626,structuring,2024-11-21,escalated,15
ALT_09995,CUST_0626,threshold,2024-12-26,cleared,43
ALT_09996,CUST_0627,rapid_movement,2024-01-21,cleared,38
ALT_09997,CUST_0627,rapid_movement,2024-02-20,cleared,32
ALT_09998,CUST_0627,rapid_movement,2024-03-24,SAR_filed,22
ALT_09999,CUST_0627,rapid_movement,2024-04-21,cleared,37
ALT_10000,CUST_0627,structuring,2024-04-18,escalated,16
ALT_10001,CUST_0627,threshold,2024-04-23,SAR_filed,16
ALT_10002,CUST_0627,geographic_risk,2024-04-19,cleared,35
ALT_10003,CUST_0627,rapid_movement,2024-06-15,cleared,39
ALT_10004,CUST_0627,geographic_risk,2024-06-26,escalated,30
ALT_10005,CUST_0627,dormant_activation,2024-06-19,escalated,27
ALT_10006,CUST_0627,rapid_movement,2024-07-25,SAR_filed,24
ALT_10007,CUST_0627,rapid_movement,2024-08-27,SAR_filed,42
ALT_10008,CUST_0627,geographic_risk,2024-08-21,cleared,31
ALT_10009,CUST_0627,rapid_movement,2024-09-18,cleared,21
ALT_10010,CUST_0627,rapid_movement,2024-10-20,cleared,29
ALT_10011,CUST_0627,rapid_movement,2024-11-18,cleared,36
ALT_10012,CUST_0627,rapid_movement,2024-12-27,escalated,39
ALT_10013,CUST_0628,rapid_movement,2024-03-19,escalated,28
ALT_10014,CUST_0628,large_cash,2024-04-24,escalated,24
ALT_10015,CUST_0628,geographic_risk,2024-06-25,SAR_filed,19
ALT_10016,CUST_0628,rapid_movement,2024-07-23,SAR_filed,26
ALT_10017,CUST_0628,threshold,2024-10-16,SAR_filed,41
ALT_10018,CUST_0629,threshold,2024-01-22,cleared,20
ALT_10019,CUST_0629,rapid_movement,2024-01-24,SAR_filed,43
ALT_10020,CUST_0629,threshold,2024-02-15,cleared,16
ALT_10021,CUST_0629,geographic_risk,2024-02-24,escalated,41
ALT_10022,CUST_0629,rapid_movement,2024-02-21,escalated,33
ALT_10023,CUST_0629,threshold,2024-03-22,escalated,24
ALT_10024,CUST_0629,rapid_movement,2024-03-21,cleared,31
ALT_10025,CUST_0629,threshold,2024-04-24,cleared,34
ALT_10026,CUST_0629,rapid_movement,2024-04-21,escalated,19
ALT_10027,CUST_0629,threshold,2024-05-23,escalated,32
ALT_10028,CUST_0629,geographic_risk,2024-05-22,escalated,22
ALT_10029,CUST_0629,dormant_activation,2024-05-22,cleared,15
ALT_10030,CUST_0629,large_cash,2024-05-25,cleared,22
ALT_10031,CUST_0629,rapid_movement,2024-05-18,escalated,35
ALT_10032,CUST_0629,threshold,2024-06-18,cleared,27
ALT_10033,CUST_0629,rapid_movement,2024-06-19,SAR_filed,41
ALT_10034,CUST_0629,large_cash,2024-06-24,cleared,43
ALT_10035,CUST_0629,threshold,2024-07-16,cleared,20
ALT_10036,CUST_0629,rapid_movement,2024-07-24,SAR_filed,37
ALT_10037,CUST_0629,threshold,2024-08-22,escalated,26
ALT_10038,CUST_0629,rapid_movement,2024-08-23,SAR_filed,44
ALT_10039,CUST_0629,threshold,2024-09-20,cleared,44
ALT_10040,CUST_0629,rapid_movement,2024-09-24,SAR_filed,30
ALT_10041,CUST_0629,threshold,2024-10-27,escalated,35
ALT_10042,CUST_0629,rapid_movement,2024-10-19,SAR_filed,40
ALT_10043,CUST_0629,large_cash,2024-10-27,cleared,22
ALT_10044,CUST_0629,threshold,2024-11-22,SAR_filed,36
ALT_10045,CUST_0629,rapid_movement,2024-11-20,cleared,29
ALT_10046,CUST_0629,threshold,2024-12-26,escalated,19
ALT_10047,CUST_0629,rapid_movement,2024-12-25,SAR_filed,40
ALT_10048,CUST_0629,dormant_activation,2024-12-24,cleared,33
ALT_10049,CUST_0630,threshold,2024-01-24,escalated,27
ALT_10050,CUST_0630,geographic_risk,2024-01-21,cleared,20
ALT_10051,CUST_0630,threshold,2024-02-21,cleared,26
ALT_10052,CUST_0630,threshold,2024-03-19,escalated,43
ALT_10053,CUST_0630,threshold,2024-04-27,cleared,42
ALT_10054,CUST_0630,threshold,2024-05-17,SAR_filed,31
ALT_10055,CUST_0630,threshold,2024-06-24,cleared,43
ALT_10056,CUST_0630,threshold,2024-07-24,escalated,33
ALT_10057,CUST_0630,rapid_movement,2024-07-23,cleared,36
ALT_10058,CUST_0630,structuring,2024-08-18,cleared,33
ALT_10059,CUST_0630,threshold,2024-08-22,escalated,43
ALT_10060,CUST_0630,large_cash,2024-08-20,cleared,36
ALT_10061,CUST_0630,threshold,2024-09-22,SAR_filed,39
ALT_10062,CUST_0630,threshold,2024-10-16,cleared,24
ALT_10063,CUST_0630,threshold,2024-11-25,cleared,42
ALT_10064,CUST_0630,threshold,2024-12-27,escalated,38
ALT_10065,CUST_0631,threshold,2024-01-21,SAR_filed,26
ALT_10066,CUST_0631,large_cash,2024-01-21,cleared,36
ALT_10067,CUST_0631,threshold,2024-02-23,cleared,32
ALT_10068,CUST_0631,threshold,2024-03-18,SAR_filed,40
ALT_10069,CUST_0631,large_cash,2024-03-25,cleared,28
ALT_10070,CUST_0631,threshold,2024-04-25,cleared,22
ALT_10071,CUST_0631,threshold,2024-05-26,escalated,32
ALT_10072,CUST_0631,threshold,2024-06-21,cleared,32
ALT_10073,CUST_0631,threshold,2024-07-16,cleared,29
ALT_10074,CUST_0631,threshold,2024-08-23,SAR_filed,27
ALT_10075,CUST_0631,threshold,2024-09-23,cleared,21
ALT_10076,CUST_0631,threshold,2024-10-25,SAR_filed,15
ALT_10077,CUST_0631,threshold,2024-11-21,SAR_filed,41
ALT_10078,CUST_0631,threshold,2024-12-16,cleared,16
ALT_10079,CUST_0632,threshold,2024-01-21,SAR_filed,15
ALT_10080,CUST_0632,threshold,2024-02-19,cleared,25
ALT_10081,CUST_0632,structuring,2024-02-25,cleared,30
ALT_10082,CUST_0632,dormant_activation,2024-02-17,cleared,21
ALT_10083,CUST_0632,large_cash,2024-02-21,cleared,16
ALT_10084,CUST_0632,threshold,2024-03-18,cleared,26
ALT_10085,CUST_0632,threshold,2024-04-22,SAR_filed,35
ALT_10086,CUST_0632,structuring,2024-04-24,cleared,36
ALT_10087,CUST_0632,dormant_activation,2024-04-27,SAR_filed,34
ALT_10088,CUST_0632,rapid_movement,2024-04-25,SAR_filed,21
ALT_10089,CUST_0632,threshold,2024-05-27,cleared,44
ALT_10090,CUST_0632,rapid_movement,2024-05-21,cleared,35
ALT_10091,CUST_0632,large_cash,2024-05-26,SAR_filed,15
ALT_10092,CUST_0632,structuring,2024-05-26,escalated,39
ALT_10093,CUST_0632,geographic_risk,2024-05-15,SAR_filed,44
ALT_10094,CUST_0632,threshold,2024-06-17,SAR_filed,40
ALT_10095,CUST_0632,threshold,2024-07-22,SAR_filed,18
ALT_10096,CUST_0632,rapid_movement,2024-07-24,cleared,20
ALT_10097,CUST_0632,dormant_activation,2024-07-25,SAR_filed,35
ALT_10098,CUST_0632,structuring,2024-07-23,escalated,27
ALT_10099,CUST_0632,threshold,2024-08-23,cleared,18
ALT_10100,CUST_0632,structuring,2024-08-15,escalated,15
ALT_10101,CUST_0632,rapid_movement,2024-08-25,cleared,36
ALT_10102,CUST_0632,geographic_risk,2024-08-24,cleared,32
ALT_10103,CUST_0632,threshold,2024-09-22,cleared,37
ALT_10104,CUST_0632,threshold,2024-10-19,cleared,20
ALT_10105,CUST_0632,large_cash,2024-10-27,escalated,43
ALT_10106,CUST_0632,structuring,2024-10-17,cleared,22
ALT_10107,CUST_0632,threshold,2024-11-19,SAR_filed,20
ALT_10108,CUST_0632,threshold,2024-12-22,SAR_filed,27
ALT_10109,CUST_0632,geographic_risk,2024-12-16,cleared,32
ALT_10110,CUST_0632,rapid_movement,2024-12-16,cleared,19
ALT_10111,CUST_0633,threshold,2024-01-23,SAR_filed,25
ALT_10112,CUST_0633,rapid_movement,2024-01-27,cleared,37
ALT_10113,CUST_0633,geographic_risk,2024-01-17,cleared,32
ALT_10114,CUST_0633,threshold,2024-02-16,cleared,21
ALT_10115,CUST_0633,threshold,2024-03-15,SAR_filed,30
ALT_10116,CUST_0633,structuring,2024-03-22,cleared,36
ALT_10117,CUST_0633,geographic_risk,2024-03-26,cleared,39
ALT_10118,CUST_0633,threshold,2024-04-16,cleared,31
ALT_10119,CUST_0633,threshold,2024-05-17,cleared,41
ALT_10120,CUST_0633,rapid_movement,2024-05-24,cleared,33
ALT_10121,CUST_0633,threshold,2024-06-20,cleared,27
ALT_10122,CUST_0633,large_cash,2024-06-26,cleared,37
ALT_10123,CUST_0633,geographic_risk,2024-06-23,SAR_filed,24
ALT_10124,CUST_0633,threshold,2024-07-18,cleared,36
ALT_10125,CUST_0633,threshold,2024-08-23,cleared,19
ALT_10126,CUST_0633,threshold,2024-09-17,cleared,24
ALT_10127,CUST_0633,dormant_activation,2024-09-16,escalated,24
ALT_10128,CUST_0633,threshold,2024-10-15,cleared,41
ALT_10129,CUST_0633,rapid_movement,2024-10-22,SAR_filed,28
ALT_10130,CUST_0633,threshold,2024-11-19,escalated,15
ALT_10131,CUST_0633,threshold,2024-12-22,SAR_filed,36
ALT_10132,CUST_0634,rapid_movement,2024-01-15,cleared,38
ALT_10133,CUST_0634,rapid_movement,2024-02-15,cleared,23
ALT_10134,CUST_0634,rapid_movement,2024-03-25,cleared,39
ALT_10135,CUST_0634,large_cash,2024-03-27,SAR_filed,32
ALT_10136,CUST_0634,rapid_movement,2024-04-26,cleared,21
ALT_10137,CUST_0634,dormant_activation,2024-04-19,escalated,29
ALT_10138,CUST_0634,structuring,2024-04-27,escalated,16
ALT_10139,CUST_0634,geographic_risk,2024-04-16,cleared,23
ALT_10140,CUST_0634,rapid_movement,2024-06-21,SAR_filed,26
ALT_10141,CUST_0634,geographic_risk,2024-06-26,SAR_filed,26
ALT_10142,CUST_0634,threshold,2024-06-27,cleared,27
ALT_10143,CUST_0634,rapid_movement,2024-07-21,cleared,34
ALT_10144,CUST_0634,large_cash,2024-07-15,escalated,32
ALT_10145,CUST_0634,geographic_risk,2024-07-21,cleared,22
ALT_10146,CUST_0634,rapid_movement,2024-09-18,escalated,25
ALT_10147,CUST_0634,rapid_movement,2024-11-16,escalated,40
ALT_10148,CUST_0634,geographic_risk,2024-11-21,cleared,24
ALT_10149,CUST_0634,structuring,2024-11-21,cleared,17
ALT_10150,CUST_0634,threshold,2024-11-17,cleared,36
ALT_10151,CUST_0634,rapid_movement,2024-12-18,cleared,34
ALT_10152,CUST_0635,rapid_movement,2024-01-20,escalated,42
ALT_10153,CUST_0635,large_cash,2024-01-22,cleared,24
ALT_10154,CUST_0635,threshold,2024-01-20,escalated,24
ALT_10155,CUST_0635,geographic_risk,2024-01-23,escalated,31
ALT_10156,CUST_0635,rapid_movement,2024-02-22,cleared,40
ALT_10157,CUST_0635,structuring,2024-02-20,escalated,17
ALT_10158,CUST_0635,rapid_movement,2024-03-27,escalated,33
ALT_10159,CUST_0635,rapid_movement,2024-04-23,cleared,28
ALT_10160,CUST_0635,rapid_movement,2024-05-20,cleared,15
ALT_10161,CUST_0635,rapid_movement,2024-06-18,cleared,34
ALT_10162,CUST_0635,rapid_movement,2024-07-16,escalated,41
ALT_10163,CUST_0635,rapid_movement,2024-08-20,cleared,21
ALT_10164,CUST_0635,rapid_movement,2024-09-20,cleared,16
ALT_10165,CUST_0635,rapid_movement,2024-10-21,cleared,28
ALT_10166,CUST_0635,rapid_movement,2024-11-26,escalated,18
ALT_10167,CUST_0635,rapid_movement,2024-12-18,SAR_filed,28
ALT_10168,CUST_0636,threshold,2024-01-21,cleared,23
ALT_10169,CUST_0636,threshold,2024-02-24,cleared,18
ALT_10170,CUST_0636,threshold,2024-03-23,cleared,17
ALT_10171,CUST_0636,threshold,2024-04-18,escalated,16
ALT_10172,CUST_0636,large_cash,2024-04-26,SAR_filed,34
ALT_10173,CUST_0636,structuring,2024-04-18,cleared,34
ALT_10174,CUST_0636,rapid_movement,2024-04-27,escalated,32
ALT_10175,CUST_0636,threshold,2024-05-15,cleared,31
ALT_10176,CUST_0636,threshold,2024-06-21,cleared,40
ALT_10177,CUST_0636,threshold,2024-07-21,cleared,38
ALT_10178,CUST_0636,dormant_activation,2024-07-19,escalated,29
ALT_10179,CUST_0636,threshold,2024-08-15,cleared,17
ALT_10180,CUST_0636,threshold,2024-09-23,SAR_filed,38
ALT_10181,CUST_0636,structuring,2024-09-18,escalated,33
ALT_10182,CUST_0636,geographic_risk,2024-09-15,escalated,24
ALT_10183,CUST_0636,dormant_activation,2024-09-21,cleared,36
ALT_10184,CUST_0636,threshold,2024-10-24,SAR_filed,36
ALT_10185,CUST_0636,threshold,2024-11-26,escalated,36
ALT_10186,CUST_0636,threshold,2024-12-21,escalated,23
ALT_10187,CUST_0636,rapid_movement,2024-12-22,cleared,15
ALT_10188,CUST_0636,structuring,2024-12-25,escalated,25
ALT_10189,CUST_0636,large_cash,2024-12-19,cleared,32
ALT_10190,CUST_0637,rapid_movement,2024-01-16,cleared,41
ALT_10191,CUST_0637,large_cash,2024-01-17,SAR_filed,28
ALT_10192,CUST_0637,dormant_activation,2024-01-24,cleared,24
ALT_10193,CUST_0637,threshold,2024-01-23,escalated,43
ALT_10194,CUST_0637,rapid_movement,2024-02-24,cleared,21
ALT_10195,CUST_0637,dormant_activation,2024-02-15,cleared,42
ALT_10196,CUST_0637,structuring,2024-02-24,cleared,20
ALT_10197,CUST_0637,large_cash,2024-02-22,escalated,43
ALT_10198,CUST_0637,rapid_movement,2024-03-15,escalated,26
ALT_10199,CUST_0637,rapid_movement,2024-04-16,SAR_filed,22
ALT_10200,CUST_0637,rapid_movement,2024-05-16,cleared,30
ALT_10201,CUST_0637,rapid_movement,2024-06-26,cleared,35
ALT_10202,CUST_0637,dormant_activation,2024-06-18,cleared,22
ALT_10203,CUST_0637,rapid_movement,2024-07-24,cleared,26
ALT_10204,CUST_0637,structuring,2024-07-24,escalated,29
ALT_10205,CUST_0637,rapid_movement,2024-08-19,SAR_filed,43
ALT_10206,CUST_0637,dormant_activation,2024-08-26,cleared,35
ALT_10207,CUST_0637,structuring,2024-08-17,SAR_filed,16
ALT_10208,CUST_0637,geographic_risk,2024-08-27,escalated,32
ALT_10209,CUST_0637,rapid_movement,2024-09-17,cleared,43
ALT_10210,CUST_0637,rapid_movement,2024-10-15,escalated,20
ALT_10211,CUST_0637,threshold,2024-10-27,cleared,29
ALT_10212,CUST_0637,geographic_risk,2024-10-22,SAR_filed,34
ALT_10213,CUST_0637,large_cash,2024-10-21,escalated,25
ALT_10214,CUST_0637,rapid_movement,2024-11-17,escalated,37
ALT_10215,CUST_0637,rapid_movement,2024-12-16,cleared,17
ALT_10216,CUST_0638,threshold,2024-01-17,cleared,35
ALT_10217,CUST_0638,geographic_risk,2024-01-20,escalated,43
ALT_10218,CUST_0638,structuring,2024-01-21,cleared,35
ALT_10219,CUST_0638,threshold,2024-02-17,escalated,36
ALT_10220,CUST_0638,large_cash,2024-02-16,cleared,21
ALT_10221,CUST_0638,threshold,2024-03-15,cleared,41
ALT_10222,CUST_0638,threshold,2024-04-18,cleared,38
ALT_10223,CUST_0638,rapid_movement,2024-04-24,cleared,28
ALT_10224,CUST_0638,threshold,2024-05-16,cleared,37
ALT_10225,CUST_0638,threshold,2024-06-22,escalated,32
ALT_10226,CUST_0638,large_cash,2024-06-20,SAR_filed,29
ALT_10227,CUST_0638,rapid_movement,2024-06-16,SAR_filed,26
ALT_10228,CUST_0638,threshold,2024-07-20,cleared,19
ALT_10229,CUST_0638,threshold,2024-08-25,cleared,44
ALT_10230,CUST_0638,rapid_movement,2024-08-25,SAR_filed,28
ALT_10231,CUST_0638,threshold,2024-09-21,SAR_filed,17
ALT_10232,CUST_0638,threshold,2024-10-25,cleared,29
ALT_10233,CUST_0638,geographic_risk,2024-10-18,cleared,25
ALT_10234,CUST_0638,threshold,2024-11-21,cleared,19
ALT_10235,CUST_0638,rapid_movement,2024-11-23,cleared,16
ALT_10236,CUST_0638,dormant_activation,2024-11-21,cleared,36
ALT_10237,CUST_0638,threshold,2024-12-22,cleared,23
ALT_10238,CUST_0638,geographic_risk,2024-12-25,cleared,24
ALT_10239,CUST_0638,structuring,2024-12-26,escalated,34
ALT_10240,CUST_0639,geographic_risk,2024-01-22,escalated,40
ALT_10241,CUST_0639,threshold,2024-04-23,escalated,28
ALT_10242,CUST_0639,rapid_movement,2024-05-15,cleared,44
ALT_10243,CUST_0639,geographic_risk,2024-05-16,SAR_filed,38
ALT_10244,CUST_0639,rapid_movement,2024-06-22,escalated,32
ALT_10245,CUST_0639,geographic_risk,2024-06-18,SAR_filed,19
ALT_10246,CUST_0639,geographic_risk,2024-08-23,cleared,22
ALT_10247,CUST_0639,rapid_movement,2024-12-26,cleared,20
ALT_10248,CUST_0639,geographic_risk,2024-12-16,cleared,41
ALT_10249,CUST_0639,dormant_activation,2024-12-15,SAR_filed,21
ALT_10250,CUST_0639,structuring,2024-12-24,SAR_filed,32
ALT_10251,CUST_0639,threshold,2024-12-17,cleared,19
ALT_10252,CUST_0640,structuring,2024-01-16,cleared,31
ALT_10253,CUST_0640,large_cash,2024-01-24,escalated,38
ALT_10254,CUST_0640,structuring,2024-02-24,SAR_filed,34
ALT_10255,CUST_0640,large_cash,2024-02-15,cleared,44
ALT_10256,CUST_0640,threshold,2024-07-24,cleared,31
ALT_10257,CUST_0640,rapid_movement,2024-07-18,cleared,24
ALT_10258,CUST_0640,threshold,2024-08-22,cleared,43
ALT_10259,CUST_0640,rapid_movement,2024-08-26,cleared,34
ALT_10260,CUST_0640,threshold,2024-09-20,cleared,23
ALT_10261,CUST_0640,rapid_movement,2024-09-24,cleared,32
ALT_10262,CUST_0640,threshold,2024-10-22,SAR_filed,26
ALT_10263,CUST_0640,rapid_movement,2024-10-19,cleared,25
ALT_10264,CUST_0641,structuring,2024-02-23,cleared,38
ALT_10265,CUST_0641,threshold,2024-03-20,cleared,29
ALT_10266,CUST_0641,structuring,2024-03-15,escalated,32
ALT_10267,CUST_0641,rapid_movement,2024-03-25,cleared,32
ALT_10268,CUST_0641,geographic_risk,2024-03-16,cleared,35
ALT_10269,CUST_0641,threshold,2024-05-18,escalated,36
ALT_10270,CUST_0641,threshold,2024-06-20,SAR_filed,17
ALT_10271,CUST_0641,large_cash,2024-06-23,cleared,32
ALT_10272,CUST_0641,rapid_movement,2024-06-25,escalated,42
ALT_10273,CUST_0641,threshold,2024-07-19,cleared,40
ALT_10274,CUST_0641,threshold,2024-08-15,cleared,35
ALT_10275,CUST_0641,rapid_movement,2024-08-16,cleared,43
ALT_10276,CUST_0641,large_cash,2024-08-17,cleared,28
ALT_10277,CUST_0641,threshold,2024-09-16,escalated,22
ALT_10278,CUST_0641,threshold,2024-10-17,escalated,40
ALT_10279,CUST_0641,threshold,2024-11-18,cleared,39
ALT_10280,CUST_0641,rapid_movement,2024-11-26,cleared,40
ALT_10281,CUST_0641,dormant_activation,2024-11-25,cleared,31
ALT_10282,CUST_0641,large_cash,2024-11-27,cleared,27
ALT_10283,CUST_0641,threshold,2024-12-27,SAR_filed,26
ALT_10284,CUST_0642,rapid_movement,2024-01-25,SAR_filed,44
ALT_10285,CUST_0642,structuring,2024-08-22,escalated,31
ALT_10286,CUST_0642,structuring,2024-09-20,escalated,35
ALT_10287,CUST_0642,rapid_movement,2024-10-23,escalated,33
ALT_10288,CUST_0642,geographic_risk,2024-11-18,cleared,25
ALT_10289,CUST_0643,structuring,2024-01-21,escalated,43
ALT_10290,CUST_0643,rapid_movement,2024-01-23,escalated,26
ALT_10291,CUST_0643,large_cash,2024-01-18,escalated,32
ALT_10292,CUST_0643,threshold,2024-01-20,escalated,36
ALT_10293,CUST_0643,geographic_risk,2024-01-21,cleared,26
ALT_10294,CUST_0643,dormant_activation,2024-01-19,SAR_filed,16
ALT_10295,CUST_0643,structuring,2024-02-24,SAR_filed,43
ALT_10296,CUST_0643,rapid_movement,2024-02-26,escalated,41
ALT_10297,CUST_0643,large_cash,2024-02-17,escalated,22
ALT_10298,CUST_0643,dormant_activation,2024-02-27,SAR_filed,38
ALT_10299,CUST_0643,structuring,2024-03-24,cleared,36
ALT_10300,CUST_0643,rapid_movement,2024-03-17,escalated,18
ALT_10301,CUST_0643,large_cash,2024-03-15,SAR_filed,22
ALT_10302,CUST_0643,geographic_risk,2024-03-18,cleared,32
ALT_10303,CUST_0643,threshold,2024-03-25,cleared,18
ALT_10304,CUST_0643,structuring,2024-04-21,cleared,40
ALT_10305,CUST_0643,rapid_movement,2024-04-22,cleared,18
ALT_10306,CUST_0643,large_cash,2024-04-21,cleared,28
ALT_10307,CUST_0643,structuring,2024-05-26,cleared,29
ALT_10308,CUST_0643,rapid_movement,2024-05-20,SAR_filed,41
ALT_10309,CUST_0643,large_cash,2024-05-26,SAR_filed,25
ALT_10310,CUST_0643,structuring,2024-06-16,escalated,18
ALT_10311,CUST_0643,rapid_movement,2024-06-15,escalated,15
ALT_10312,CUST_0643,large_cash,2024-06-16,cleared,42
ALT_10313,CUST_0643,dormant_activation,2024-06-24,cleared,18
ALT_10314,CUST_0643,structuring,2024-07-24,cleared,24
ALT_10315,CUST_0643,rapid_movement,2024-07-26,cleared,25
ALT_10316,CUST_0643,large_cash,2024-07-27,cleared,32
ALT_10317,CUST_0643,threshold,2024-07-18,escalated,44
ALT_10318,CUST_0643,geographic_risk,2024-07-25,cleared,33
ALT_10319,CUST_0643,structuring,2024-08-18,SAR_filed,36
ALT_10320,CUST_0643,rapid_movement,2024-08-17,escalated,40
ALT_10321,CUST_0643,large_cash,2024-08-25,cleared,21
ALT_10322,CUST_0643,geographic_risk,2024-08-17,cleared,21
ALT_10323,CUST_0643,structuring,2024-09-21,escalated,20
ALT_10324,CUST_0643,rapid_movement,2024-09-17,cleared,36
ALT_10325,CUST_0643,large_cash,2024-09-27,cleared,31
ALT_10326,CUST_0643,structuring,2024-10-23,escalated,27
ALT_10327,CUST_0643,rapid_movement,2024-10-24,cleared,34
ALT_10328,CUST_0643,large_cash,2024-10-23,cleared,39
ALT_10329,CUST_0643,structuring,2024-11-15,cleared,44
ALT_10330,CUST_0643,rapid_movement,2024-11-21,cleared,35
ALT_10331,CUST_0643,large_cash,2024-11-16,cleared,20
ALT_10332,CUST_0643,structuring,2024-12-26,escalated,39
ALT_10333,CUST_0643,rapid_movement,2024-12-23,cleared,26
